2026-02-16 06:32:45,008 | INFO | Training l2-k_mnist-b64-lr0.01-e100-i512-o512 on epoch 100 for 100 epochs
2026-02-16 06:32:45,302 | INFO | Batch1|Loss:0.000165|Epoch:1/20
2026-02-16 06:32:45,577 | INFO | Batch2|Loss:0.000008|Epoch:1/20
2026-02-16 06:32:45,854 | INFO | Batch3|Loss:0.000000|Epoch:1/20
2026-02-16 06:32:46,127 | INFO | Batch4|Loss:0.000242|Epoch:1/20
2026-02-16 06:32:46,402 | INFO | Batch5|Loss:0.000118|Epoch:1/20
2026-02-16 06:32:46,678 | INFO | Batch6|Loss:0.000029|Epoch:1/20
2026-02-16 06:32:46,951 | INFO | Batch7|Loss:0.000069|Epoch:1/20
2026-02-16 06:32:47,235 | INFO | Batch8|Loss:0.000000|Epoch:1/20
2026-02-16 06:32:47,529 | INFO | Batch9|Loss:0.000001|Epoch:1/20
2026-02-16 06:32:47,830 | INFO | Batch10|Loss:0.000000|Epoch:1/20
2026-02-16 06:32:48,104 | INFO | Batch11|Loss:0.000014|Epoch:1/20
2026-02-16 06:32:48,381 | INFO | Batch12|Loss:0.000535|Epoch:1/20
2026-02-16 06:32:48,660 | INFO | Batch13|Loss:0.000001|Epoch:1/20
2026-02-16 06:32:48,935 | INFO | Batch14|Loss:0.000073|Epoch:1/20
2026-02-16 06:32:49,212 | INFO | Batch15|Loss:0.000004|Epoch:1/20
2026-02-16 06:32:49,490 | INFO | Batch16|Loss:0.000002|Epoch:1/20
2026-02-16 06:32:49,764 | INFO | Batch17|Loss:0.010954|Epoch:1/20
2026-02-16 06:32:50,042 | INFO | Batch18|Loss:0.000000|Epoch:1/20
2026-02-16 06:32:50,321 | INFO | Batch19|Loss:0.000303|Epoch:1/20
2026-02-16 06:32:50,596 | INFO | Batch20|Loss:0.000003|Epoch:1/20
2026-02-16 06:32:50,870 | INFO | Batch21|Loss:0.000004|Epoch:1/20
2026-02-16 06:32:51,143 | INFO | Batch22|Loss:0.000028|Epoch:1/20
2026-02-16 06:32:51,422 | INFO | Batch23|Loss:0.000322|Epoch:1/20
2026-02-16 06:32:51,701 | INFO | Batch24|Loss:0.000003|Epoch:1/20
2026-02-16 06:32:51,979 | INFO | Batch25|Loss:0.007092|Epoch:1/20
2026-02-16 06:32:52,256 | INFO | Batch26|Loss:0.000014|Epoch:1/20
2026-02-16 06:32:52,529 | INFO | Batch27|Loss:0.000319|Epoch:1/20
2026-02-16 06:32:52,799 | INFO | Batch28|Loss:0.001393|Epoch:1/20
2026-02-16 06:32:53,075 | INFO | Batch29|Loss:0.000001|Epoch:1/20
2026-02-16 06:32:53,354 | INFO | Batch30|Loss:0.000024|Epoch:1/20
2026-02-16 06:32:53,627 | INFO | Batch31|Loss:0.000010|Epoch:1/20
2026-02-16 06:32:53,904 | INFO | Batch32|Loss:0.000013|Epoch:1/20
2026-02-16 06:32:54,180 | INFO | Batch33|Loss:0.000006|Epoch:1/20
2026-02-16 06:32:54,458 | INFO | Batch34|Loss:0.000006|Epoch:1/20
2026-02-16 06:32:54,729 | INFO | Batch35|Loss:0.000036|Epoch:1/20
2026-02-16 06:32:55,002 | INFO | Batch36|Loss:0.003524|Epoch:1/20
2026-02-16 06:32:55,282 | INFO | Batch37|Loss:0.000003|Epoch:1/20
2026-02-16 06:32:55,559 | INFO | Batch38|Loss:0.000001|Epoch:1/20
2026-02-16 06:32:55,839 | INFO | Batch39|Loss:0.000566|Epoch:1/20
2026-02-16 06:32:56,119 | INFO | Batch40|Loss:0.000038|Epoch:1/20
2026-02-16 06:32:56,401 | INFO | Batch41|Loss:0.000322|Epoch:1/20
2026-02-16 06:32:56,682 | INFO | Batch42|Loss:0.000029|Epoch:1/20
2026-02-16 06:32:56,967 | INFO | Batch43|Loss:0.000039|Epoch:1/20
2026-02-16 06:32:57,257 | INFO | Batch44|Loss:0.000010|Epoch:1/20
2026-02-16 06:32:57,554 | INFO | Batch45|Loss:0.000405|Epoch:1/20
2026-02-16 06:32:57,838 | INFO | Batch46|Loss:0.000007|Epoch:1/20
2026-02-16 06:32:58,110 | INFO | Batch47|Loss:0.000027|Epoch:1/20
2026-02-16 06:32:58,388 | INFO | Batch48|Loss:0.000020|Epoch:1/20
2026-02-16 06:32:58,655 | INFO | Batch49|Loss:0.000046|Epoch:1/20
2026-02-16 06:32:58,928 | INFO | Batch50|Loss:0.000000|Epoch:1/20
2026-02-16 06:32:59,206 | INFO | Batch51|Loss:0.000002|Epoch:1/20
2026-02-16 06:32:59,482 | INFO | Batch52|Loss:0.000003|Epoch:1/20
2026-02-16 06:32:59,755 | INFO | Batch53|Loss:0.000042|Epoch:1/20
2026-02-16 06:33:00,028 | INFO | Batch54|Loss:0.023835|Epoch:1/20
2026-02-16 06:33:00,309 | INFO | Batch55|Loss:0.000003|Epoch:1/20
2026-02-16 06:33:00,583 | INFO | Batch56|Loss:0.000010|Epoch:1/20
2026-02-16 06:33:00,852 | INFO | Batch57|Loss:0.000001|Epoch:1/20
2026-02-16 06:33:01,124 | INFO | Batch58|Loss:0.000007|Epoch:1/20
2026-02-16 06:33:01,404 | INFO | Batch59|Loss:0.000005|Epoch:1/20
2026-02-16 06:33:01,682 | INFO | Batch60|Loss:0.001778|Epoch:1/20
2026-02-16 06:33:01,958 | INFO | Batch61|Loss:0.000003|Epoch:1/20
2026-02-16 06:33:02,232 | INFO | Batch62|Loss:0.000001|Epoch:1/20
2026-02-16 06:33:02,509 | INFO | Batch63|Loss:0.001482|Epoch:1/20
2026-02-16 06:33:02,786 | INFO | Batch64|Loss:0.000000|Epoch:1/20
2026-02-16 06:33:03,061 | INFO | Batch65|Loss:0.000001|Epoch:1/20
2026-02-16 06:33:03,340 | INFO | Batch66|Loss:0.000002|Epoch:1/20
2026-02-16 06:33:03,616 | INFO | Batch67|Loss:0.000002|Epoch:1/20
2026-02-16 06:33:03,894 | INFO | Batch68|Loss:0.000000|Epoch:1/20
2026-02-16 06:33:04,173 | INFO | Batch69|Loss:0.000622|Epoch:1/20
2026-02-16 06:33:04,450 | INFO | Batch70|Loss:0.000006|Epoch:1/20
2026-02-16 06:33:04,728 | INFO | Batch71|Loss:0.000001|Epoch:1/20
2026-02-16 06:33:05,006 | INFO | Batch72|Loss:0.000037|Epoch:1/20
2026-02-16 06:33:05,278 | INFO | Batch73|Loss:0.000002|Epoch:1/20
2026-02-16 06:33:05,557 | INFO | Batch74|Loss:0.000015|Epoch:1/20
2026-02-16 06:33:05,832 | INFO | Batch75|Loss:0.000005|Epoch:1/20
2026-02-16 06:33:06,101 | INFO | Batch76|Loss:0.000014|Epoch:1/20
2026-02-16 06:33:06,380 | INFO | Batch77|Loss:0.000007|Epoch:1/20
2026-02-16 06:33:06,654 | INFO | Batch78|Loss:0.000235|Epoch:1/20
2026-02-16 06:33:06,927 | INFO | Batch79|Loss:0.000001|Epoch:1/20
2026-02-16 06:33:07,196 | INFO | Batch80|Loss:0.002020|Epoch:1/20
2026-02-16 06:33:07,473 | INFO | Batch81|Loss:0.000005|Epoch:1/20
2026-02-16 06:33:07,772 | INFO | Batch82|Loss:0.000010|Epoch:1/20
2026-02-16 06:33:08,045 | INFO | Batch83|Loss:0.000000|Epoch:1/20
2026-02-16 06:33:08,320 | INFO | Batch84|Loss:0.001172|Epoch:1/20
2026-02-16 06:33:08,596 | INFO | Batch85|Loss:0.000080|Epoch:1/20
2026-02-16 06:33:08,870 | INFO | Batch86|Loss:0.000008|Epoch:1/20
2026-02-16 06:33:09,139 | INFO | Batch87|Loss:0.000009|Epoch:1/20
2026-02-16 06:33:09,409 | INFO | Batch88|Loss:0.001695|Epoch:1/20
2026-02-16 06:33:09,681 | INFO | Batch89|Loss:0.000100|Epoch:1/20
2026-02-16 06:33:09,952 | INFO | Batch90|Loss:0.000001|Epoch:1/20
2026-02-16 06:33:10,225 | INFO | Batch91|Loss:0.000049|Epoch:1/20
2026-02-16 06:33:10,500 | INFO | Batch92|Loss:0.000058|Epoch:1/20
2026-02-16 06:33:10,773 | INFO | Batch93|Loss:0.002253|Epoch:1/20
2026-02-16 06:33:11,050 | INFO | Batch94|Loss:0.000003|Epoch:1/20
2026-02-16 06:33:11,328 | INFO | Batch95|Loss:0.000572|Epoch:1/20
2026-02-16 06:33:11,602 | INFO | Batch96|Loss:0.000001|Epoch:1/20
2026-02-16 06:33:11,881 | INFO | Batch97|Loss:0.000002|Epoch:1/20
2026-02-16 06:33:12,161 | INFO | Batch98|Loss:0.000009|Epoch:1/20
2026-02-16 06:33:12,442 | INFO | Batch99|Loss:0.000025|Epoch:1/20
2026-02-16 06:33:12,717 | INFO | Batch100|Loss:0.000156|Epoch:1/20
2026-02-16 06:33:12,999 | INFO | Batch101|Loss:0.002955|Epoch:1/20
2026-02-16 06:33:13,278 | INFO | Batch102|Loss:0.000025|Epoch:1/20
2026-02-16 06:33:13,557 | INFO | Batch103|Loss:0.000006|Epoch:1/20
2026-02-16 06:33:13,830 | INFO | Batch104|Loss:0.000002|Epoch:1/20
2026-02-16 06:33:14,109 | INFO | Batch105|Loss:0.000027|Epoch:1/20
2026-02-16 06:33:14,385 | INFO | Batch106|Loss:0.000298|Epoch:1/20
2026-02-16 06:33:14,661 | INFO | Batch107|Loss:0.001044|Epoch:1/20
2026-02-16 06:33:14,934 | INFO | Batch108|Loss:0.000001|Epoch:1/20
2026-02-16 06:33:15,206 | INFO | Batch109|Loss:0.000087|Epoch:1/20
2026-02-16 06:33:15,479 | INFO | Batch110|Loss:0.000335|Epoch:1/20
2026-02-16 06:33:15,752 | INFO | Batch111|Loss:0.000837|Epoch:1/20
2026-02-16 06:33:16,024 | INFO | Batch112|Loss:0.000006|Epoch:1/20
2026-02-16 06:33:16,296 | INFO | Batch113|Loss:0.000231|Epoch:1/20
2026-02-16 06:33:16,573 | INFO | Batch114|Loss:0.000079|Epoch:1/20
2026-02-16 06:33:16,843 | INFO | Batch115|Loss:0.005103|Epoch:1/20
2026-02-16 06:33:17,110 | INFO | Batch116|Loss:0.000009|Epoch:1/20
2026-02-16 06:33:17,386 | INFO | Batch117|Loss:0.000884|Epoch:1/20
2026-02-16 06:33:17,678 | INFO | Batch118|Loss:0.000096|Epoch:1/20
2026-02-16 06:33:17,943 | INFO | Batch119|Loss:0.000010|Epoch:1/20
2026-02-16 06:33:18,208 | INFO | Batch120|Loss:0.000026|Epoch:1/20
2026-02-16 06:33:18,479 | INFO | Batch121|Loss:0.000134|Epoch:1/20
2026-02-16 06:33:18,753 | INFO | Batch122|Loss:0.000017|Epoch:1/20
2026-02-16 06:33:19,027 | INFO | Batch123|Loss:0.000002|Epoch:1/20
2026-02-16 06:33:19,299 | INFO | Batch124|Loss:0.000000|Epoch:1/20
2026-02-16 06:33:19,571 | INFO | Batch125|Loss:0.000000|Epoch:1/20
2026-02-16 06:33:19,842 | INFO | Batch126|Loss:0.000131|Epoch:1/20
2026-02-16 06:33:20,116 | INFO | Batch127|Loss:0.000000|Epoch:1/20
2026-02-16 06:33:20,396 | INFO | Batch128|Loss:0.000026|Epoch:1/20
2026-02-16 06:33:20,671 | INFO | Batch129|Loss:0.000007|Epoch:1/20
2026-02-16 06:33:20,947 | INFO | Batch130|Loss:0.000067|Epoch:1/20
2026-02-16 06:33:21,223 | INFO | Batch131|Loss:0.000002|Epoch:1/20
2026-02-16 06:33:21,499 | INFO | Batch132|Loss:0.000002|Epoch:1/20
2026-02-16 06:33:21,773 | INFO | Batch133|Loss:0.000027|Epoch:1/20
2026-02-16 06:33:22,047 | INFO | Batch134|Loss:0.000038|Epoch:1/20
2026-02-16 06:33:22,318 | INFO | Batch135|Loss:0.000001|Epoch:1/20
2026-02-16 06:33:22,589 | INFO | Batch136|Loss:0.000004|Epoch:1/20
2026-02-16 06:33:22,859 | INFO | Batch137|Loss:0.000003|Epoch:1/20
2026-02-16 06:33:23,127 | INFO | Batch138|Loss:0.000195|Epoch:1/20
2026-02-16 06:33:23,399 | INFO | Batch139|Loss:0.000684|Epoch:1/20
2026-02-16 06:33:23,671 | INFO | Batch140|Loss:0.000146|Epoch:1/20
2026-02-16 06:33:23,945 | INFO | Batch141|Loss:0.000000|Epoch:1/20
2026-02-16 06:33:24,219 | INFO | Batch142|Loss:0.000004|Epoch:1/20
2026-02-16 06:33:24,495 | INFO | Batch143|Loss:0.000160|Epoch:1/20
2026-02-16 06:33:24,774 | INFO | Batch144|Loss:0.000004|Epoch:1/20
2026-02-16 06:33:25,049 | INFO | Batch145|Loss:0.000004|Epoch:1/20
2026-02-16 06:33:25,324 | INFO | Batch146|Loss:0.000153|Epoch:1/20
2026-02-16 06:33:25,594 | INFO | Batch147|Loss:0.000021|Epoch:1/20
2026-02-16 06:33:25,873 | INFO | Batch148|Loss:0.000032|Epoch:1/20
2026-02-16 06:33:26,147 | INFO | Batch149|Loss:0.000022|Epoch:1/20
2026-02-16 06:33:26,420 | INFO | Batch150|Loss:0.000001|Epoch:1/20
2026-02-16 06:33:26,694 | INFO | Batch151|Loss:0.001021|Epoch:1/20
2026-02-16 06:33:26,967 | INFO | Batch152|Loss:0.000004|Epoch:1/20
2026-02-16 06:33:27,242 | INFO | Batch153|Loss:0.000033|Epoch:1/20
2026-02-16 06:33:27,541 | INFO | Batch154|Loss:0.000003|Epoch:1/20
2026-02-16 06:33:27,833 | INFO | Batch155|Loss:0.000111|Epoch:1/20
2026-02-16 06:33:28,109 | INFO | Batch156|Loss:0.000177|Epoch:1/20
2026-02-16 06:33:28,386 | INFO | Batch157|Loss:0.000004|Epoch:1/20
2026-02-16 06:33:28,662 | INFO | Batch158|Loss:0.000003|Epoch:1/20
2026-02-16 06:33:28,933 | INFO | Batch159|Loss:0.000005|Epoch:1/20
