2026-02-14 06:09:26,554 | INFO | Batch64|Loss:0.538028|Epoch:1/20
2026-02-14 06:09:26,693 | INFO | Batch65|Loss:0.454555|Epoch:1/20
2026-02-14 06:09:26,834 | INFO | Batch66|Loss:0.458886|Epoch:1/20
2026-02-14 06:09:26,972 | INFO | Batch67|Loss:0.482441|Epoch:1/20
2026-02-14 06:09:27,115 | INFO | Batch68|Loss:0.465463|Epoch:1/20
2026-02-14 06:09:27,260 | INFO | Batch69|Loss:0.371427|Epoch:1/20
2026-02-14 06:09:27,432 | INFO | Batch70|Loss:0.390807|Epoch:1/20
2026-02-14 06:09:27,567 | INFO | Batch71|Loss:0.652946|Epoch:1/20
2026-02-14 06:09:27,704 | INFO | Batch72|Loss:0.416976|Epoch:1/20
2026-02-14 06:09:27,843 | INFO | Batch73|Loss:0.412753|Epoch:1/20
2026-02-14 06:09:27,980 | INFO | Batch74|Loss:0.525285|Epoch:1/20
2026-02-14 06:09:28,119 | INFO | Batch75|Loss:0.475852|Epoch:1/20
2026-02-14 06:09:28,262 | INFO | Batch76|Loss:0.443119|Epoch:1/20
2026-02-14 06:09:28,402 | INFO | Batch77|Loss:0.426222|Epoch:1/20
2026-02-14 06:09:28,543 | INFO | Batch78|Loss:0.392750|Epoch:1/20
2026-02-14 06:09:28,684 | INFO | Batch79|Loss:0.451423|Epoch:1/20
2026-02-14 06:09:28,825 | INFO | Batch80|Loss:0.414828|Epoch:1/20
2026-02-14 06:09:28,967 | INFO | Batch81|Loss:0.413180|Epoch:1/20
2026-02-14 06:09:29,103 | INFO | Batch82|Loss:0.370819|Epoch:1/20
2026-02-14 06:09:29,246 | INFO | Batch83|Loss:0.407943|Epoch:1/20
2026-02-14 06:09:29,385 | INFO | Batch84|Loss:0.301680|Epoch:1/20
2026-02-14 06:09:29,528 | INFO | Batch85|Loss:0.345918|Epoch:1/20
2026-02-14 06:09:29,668 | INFO | Batch86|Loss:0.359094|Epoch:1/20
2026-02-14 06:09:29,807 | INFO | Batch87|Loss:0.432415|Epoch:1/20
2026-02-14 06:09:29,947 | INFO | Batch88|Loss:0.397256|Epoch:1/20
2026-02-14 06:09:30,084 | INFO | Batch89|Loss:0.281113|Epoch:1/20
2026-02-14 06:09:30,223 | INFO | Batch90|Loss:0.314694|Epoch:1/20
2026-02-14 06:09:30,364 | INFO | Batch91|Loss:0.430429|Epoch:1/20
2026-02-14 06:09:30,503 | INFO | Batch92|Loss:0.363124|Epoch:1/20
2026-02-14 06:09:30,640 | INFO | Batch93|Loss:0.377128|Epoch:1/20
2026-02-14 06:09:30,779 | INFO | Batch94|Loss:0.305206|Epoch:1/20
2026-02-14 06:09:30,915 | INFO | Batch95|Loss:0.416724|Epoch:1/20
2026-02-14 06:09:31,053 | INFO | Batch96|Loss:0.386631|Epoch:1/20
2026-02-14 06:09:31,193 | INFO | Batch97|Loss:0.512095|Epoch:1/20
2026-02-14 06:09:31,331 | INFO | Batch98|Loss:0.364803|Epoch:1/20
2026-02-14 06:09:31,470 | INFO | Batch99|Loss:0.282697|Epoch:1/20
2026-02-14 06:09:31,608 | INFO | Batch100|Loss:0.372312|Epoch:1/20
2026-02-14 06:09:31,746 | INFO | Batch101|Loss:0.345554|Epoch:1/20
2026-02-14 06:09:31,884 | INFO | Batch102|Loss:0.412623|Epoch:1/20
2026-02-14 06:09:32,020 | INFO | Batch103|Loss:0.292358|Epoch:1/20
2026-02-14 06:09:32,160 | INFO | Batch104|Loss:0.256367|Epoch:1/20
2026-02-14 06:09:32,301 | INFO | Batch105|Loss:0.351825|Epoch:1/20
2026-02-14 06:09:32,440 | INFO | Batch106|Loss:0.323053|Epoch:1/20
2026-02-14 06:09:32,578 | INFO | Batch107|Loss:0.426257|Epoch:1/20
2026-02-14 06:09:32,716 | INFO | Batch108|Loss:0.344574|Epoch:1/20
2026-02-14 06:09:32,854 | INFO | Batch109|Loss:0.337289|Epoch:1/20
2026-02-14 06:09:32,991 | INFO | Batch110|Loss:0.330397|Epoch:1/20
2026-02-14 06:09:33,127 | INFO | Batch111|Loss:0.387812|Epoch:1/20
2026-02-14 06:09:33,275 | INFO | Batch112|Loss:0.349399|Epoch:1/20
2026-02-14 06:09:33,418 | INFO | Batch113|Loss:0.326902|Epoch:1/20
2026-02-14 06:09:33,556 | INFO | Batch114|Loss:0.288832|Epoch:1/20
2026-02-14 06:09:33,695 | INFO | Batch115|Loss:0.403933|Epoch:1/20
2026-02-14 06:09:33,833 | INFO | Batch116|Loss:0.304535|Epoch:1/20
2026-02-14 06:09:33,970 | INFO | Batch117|Loss:0.277435|Epoch:1/20
2026-02-14 06:09:34,105 | INFO | Batch118|Loss:0.304605|Epoch:1/20
2026-02-14 06:09:34,246 | INFO | Batch119|Loss:0.310474|Epoch:1/20
2026-02-14 06:09:34,385 | INFO | Batch120|Loss:0.178400|Epoch:1/20
2026-02-14 06:09:34,528 | INFO | Batch121|Loss:0.225580|Epoch:1/20
2026-02-14 06:09:34,664 | INFO | Batch122|Loss:0.329138|Epoch:1/20
2026-02-14 06:09:34,803 | INFO | Batch123|Loss:0.405200|Epoch:1/20
2026-02-14 06:09:34,942 | INFO | Batch124|Loss:0.298811|Epoch:1/20
2026-02-14 06:09:35,082 | INFO | Batch125|Loss:0.255147|Epoch:1/20
2026-02-14 06:09:35,223 | INFO | Batch126|Loss:0.262105|Epoch:1/20
2026-02-14 06:09:35,362 | INFO | Batch127|Loss:0.338020|Epoch:1/20
2026-02-14 06:09:35,505 | INFO | Batch128|Loss:0.214346|Epoch:1/20
2026-02-14 06:09:35,643 | INFO | Batch129|Loss:0.274018|Epoch:1/20
2026-02-14 06:09:35,782 | INFO | Batch130|Loss:0.210524|Epoch:1/20
2026-02-14 06:09:35,925 | INFO | Batch131|Loss:0.207330|Epoch:1/20
2026-02-14 06:09:36,066 | INFO | Batch132|Loss:0.268797|Epoch:1/20
2026-02-14 06:09:36,207 | INFO | Batch133|Loss:0.225735|Epoch:1/20
2026-02-14 06:09:36,347 | INFO | Batch134|Loss:0.216965|Epoch:1/20
