iter,action,pulse_v,pulse_us,G_uS,error_uS
0,init,0.0,0,15.462783,104.537217
1,PROBE,-0.3,200,52.624284,67.375716
2,SET,-0.3,362.6103054200792,52.473437,67.526563
3,SET,-0.3,725.2206108401583,57.859062,62.140938
4,SET,-0.3,1236.1688917117383,66.784359,53.215641
5,SET,-0.3,1851.3298130797434,63.086379,56.913621
6,SET,-0.3,3702.6596261594877,50.265376,69.734624
7,SET,-0.4443191551391385,5000,83.870505,36.129495
8,SET,-0.3,4477.608080137038,90.592514,29.407486
9,SET,-0.36873906565812686,5000,92.990511,27.009489
10,SET,-0.615637348306593,5000,102.762944,17.237056
11,SET,-0.450953383216892,5000,101.240011,18.759989
12,SET,-0.8665115872649257,5000,213.583234,-93.583234
13,RESET,0.47249055771344683,5000,13.965778,106.034222
14,SET,-0.3,4093.407449517007,53.949816,66.050184
15,SET,-0.3,3703.239759867499,67.870475,52.129525
16,SET,-0.3,4827.962872631863,66.945385,53.054615
17,SET,-0.5793555447158236,5000,108.020399,11.979601
18,SET,-0.3,1747.6328779549792,107.684242,12.315758
19,SET,-0.3,3495.2657559099584,108.928193,11.071807
20,SET,-0.342475528539563,5000,107.794192,12.205808
21,SET,-0.6760580509564059,5000,118.271894,1.728106
