iter,action,pulse_v,pulse_us,G_uS,error_uS
0,init,0.0,0,12.474842,107.525158
1,PROBE,-0.3,200,40.703941,79.296059
2,SET,-0.3,561.8036726196046,65.879003,54.120997
3,SET,-0.3,582.0819132996979,68.595526,51.404474
4,SET,-0.3,1052.8824983900142,68.471935,51.528065
5,SET,-0.3,2105.764996780029,71.390583,48.609417
6,SET,-0.3,3760.006834964917,74.887426,45.112574
7,SET,-0.3906407998870847,5000,84.263316,35.736684
8,SET,-0.4870865278751396,5000,141.568516,-21.568516
9,RESET,0.3,2719.3258384377395,10.374191,109.625809
10,SET,-0.3,3902.8901717897043,43.317470,76.682530
11,SET,-0.3,4198.434615788604,50.478376,69.521624
12,SET,-0.41775289789708275,5000,84.786629,35.213371
13,SET,-0.3,4180.438897783378,81.654109,38.345891
14,SET,-0.5016526677340053,5000,69.227880,50.772120
15,SET,-0.8615674233300736,5000,204.718663,-84.718663
16,RESET,0.3318618242455275,5000,10.143802,109.856198
17,SET,-0.3,4051.3461266231934,37.825618,82.174382
18,SET,-0.3,4841.0887567593645,65.753434,54.246566
19,SET,-0.3,4770.339677151487,56.359090,63.640910
20,SET,-0.5724407612581783,5000,124.851957,-4.851957
21,RESET,0.3,476.40473503790275,10.024039,109.975961
22,SET,-0.3,875.5535352434332,46.396494,73.603506
23,SET,-0.3,880.6902262105583,88.557234,31.442766
24,SET,-0.3,478.4091339303455,93.294714,26.705286
25,SET,-0.3,706.2446717590609,91.079620,28.920380
26,SET,-0.3,1412.4893435181218,89.373836,30.626164
27,SET,-0.3,2824.9786870362436,94.574858,25.425142
28,SET,-0.3,4009.5520411205753,89.177090,30.822910
29,SET,-0.481146244934469,5000,115.205871,4.794129
30,SET,-0.3,1059.5413368438094,115.628004,4.371996
31,SET,-0.3,1776.103432652471,113.863745,6.136255
32,SET,-0.3,3552.2068653049423,115.653140,4.346860
33,SET,-0.3,3896.448948705371,116.602687,3.397313
34,SET,-0.3,4998.654555293811,117.866050,2.133950
L1,relax,0.0,0,121.297433,-1.297433
