iter,action,pulse_v,pulse_us,G_uS,error_uS
0,init,0.0,0,20.642433,99.357567
1,PROBE,-0.3,200,20.399895,99.600105
2,SET,-1.7999999999999998,5000,182.467034,-62.467034
3,RESET,0.3,3715.387572056718,18.449447,101.550553
4,SET,-0.3,3331.7905701805453,15.636343,104.363657
5,SET,-0.39981486842166547,5000,14.784838,105.215162
6,SET,-0.7974823819848257,5000,89.977988,30.022012
7,SET,-0.3,2615.7639895902053,89.844062,30.155938
8,SET,-0.3138916787508247,5000,90.553539,29.446461
9,SET,-0.5982858781503454,5000,102.429026,17.570974
10,SET,-0.39572930646560905,5000,107.229044,12.770956
11,SET,-0.42286840791568575,5000,108.748171,11.251829
12,SET,-0.6381384521516853,5000,138.027141,-18.027141
13,RESET,0.31289288297133705,5000,12.998687,107.001313
14,SET,-0.45112454385797746,5000,17.060276,102.939724
15,SET,-0.8211312722504648,5000,92.082704,27.917296
16,SET,-0.3,2478.6420259269235,95.474838,24.525162
17,SET,-0.3,3883.1175051697037,91.512307,28.487693
18,SET,-0.4659741006203645,5000,90.253482,29.746518
19,SET,-0.910628095960222,5000,129.870646,-9.870646
20,RESET,0.3,1997.4213638949948,12.813842,107.186158
21,SET,-0.3,3373.5164779433817,13.176386,106.823614
22,SET,-0.40209268791218544,5000,17.896053,102.103947
23,SET,-0.725681998788375,5000,50.460446,69.539554
24,SET,-0.5579934105391346,5000,61.344614,58.655386
25,SET,-0.7290690517127772,5000,70.250358,49.749642
26,SET,-0.9034034637536996,5000,87.838253,32.161747
27,SET,-0.5657525931990866,5000,78.421641,41.578359
28,SET,-0.9424306655875567,5000,106.547288,13.452712
29,SET,-0.3,3252.502535406483,103.274847,16.725153
30,SET,-0.39030030424877793,5000,96.669386,23.330614
31,SET,-0.7193012730247309,5000,100.405170,19.594830
32,SET,-0.8730596741848935,5000,109.948347,10.051653
33,SET,-0.3705374581282548,5000,108.084441,11.915559
34,SET,-0.7147853256274557,5000,124.521040,-4.521040
35,RESET,0.3,2108.926604159878,12.400746,107.599254
36,SET,-0.3,3890.8836326627084,20.645691,99.354309
37,SET,-0.4004441057202026,5000,24.866709,95.133291
38,SET,-0.7257087435719114,5000,41.634784,78.365216
39,SET,-0.8382034209719781,5000,51.743058,68.256942
40,SET,-1.0733394259172149,5000,98.958371,21.041629
41,SET,-0.3,3174.0237112156865,99.831420,20.168580
42,SET,-0.3505351834769969,5000,98.253100,21.746900
43,SET,-0.6926028754719159,5000,106.092191,13.907809
44,SET,-0.4835051135417964,5000,109.264749,10.735251
45,SET,-0.5457712721079057,5000,104.823550,15.176450
46,SET,-0.8804611116183968,5000,117.159920,2.840080
47,SET,-0.3,1622.2123988854269,118.643026,1.356974
