iter,action,pulse_v,pulse_us,G_uS,error_uS
0,init,0.0,0,32.111433,87.888567
1,PROBE,-0.3,200,32.671446,87.328554
2,SET,-1.7999999999999998,5000,45.645665,74.354335
3,SET,-1.6538776214371225,5000,57.414413,62.585587
4,SET,-1.4868276044560618,5000,56.541070,63.458930
5,SET,-1.7999999999999998,5000,55.502257,64.497743
6,SET,-1.7999999999999998,5000,58.159201,61.840799
7,SET,-1.7999999999999998,5000,57.656213,62.343787
8,SET,-1.7999999999999998,5000,56.025832,63.974168
9,SET,-1.7999999999999998,5000,54.217055,65.782945
10,SET,-1.7999999999999998,5000,51.687609,68.312391
11,SET,-1.7999999999999998,5000,52.562506,67.437494
12,SET,-1.7999999999999998,5000,53.340159,66.659841
13,SET,-1.7999999999999998,5000,51.980646,68.019354
14,SET,-1.7999999999999998,5000,52.434301,67.565699
