iter,action,pulse_v,pulse_us,G_uS,error_uS
0,init,0.0,0,11.340865,108.659135
1,PROBE,-0.3,200,10.940079,109.059921
2,SET,-1.7999999999999998,5000,181.195047,-61.195047
3,RESET,0.3,3394.5462988242384,11.843153,108.156847
4,SET,-0.3,3184.977632202938,12.165656,107.834344
5,SET,-0.3799248122437047,5000,13.289182,106.710818
6,SET,-0.7421403671333705,5000,32.900884,87.099116
7,SET,-0.8328457439603237,5000,44.058465,75.941535
8,SET,-1.071318725907226,5000,65.647122,54.352878
9,SET,-0.7609878161989363,5000,72.580966,47.419034
10,SET,-1.0031854398425328,5000,124.318272,-4.318272
11,RESET,0.3,655.0991203002175,16.386492,103.613508
12,SET,-0.3,1209.3912918641768,15.554644,104.445356
13,SET,-0.3,2418.7825837283535,16.392374,103.607626
14,SET,-0.3,4760.580906077353,16.812967,103.187033
15,SET,-0.5666503394671288,5000,18.769223,101.230777
16,SET,-1.0733783586960446,5000,61.772506,58.227494
17,SET,-0.49001759382945576,5000,49.729422,70.270578
18,SET,-0.8840680670579648,5000,59.247786,60.752214
19,SET,-1.0925344268503905,5000,85.457313,34.542687
20,SET,-0.4832098728754128,5000,78.895498,41.104502
21,SET,-0.8805723170545836,5000,95.706663,24.293337
22,SET,-0.4730171178869475,5000,91.813526,28.186474
23,SET,-0.8762354918228267,5000,103.094233,16.905767
24,SET,-0.4846138959575149,5000,111.776851,8.223149
25,SET,-0.3,4294.4926482824385,113.203308,6.796692
26,SET,-0.36297871644631535,5000,110.895176,9.104824
27,SET,-0.6892753223791898,5000,103.265502,16.734498
28,SET,-0.8661408286811528,5000,108.330642,11.669358
29,SET,-0.6446347252518195,5000,117.528504,2.471496
30,SET,-0.3,1689.501954792005,125.374891,-5.374891
31,RESET,0.3,1760.2233005471735,13.794933,106.205067
32,SET,-0.3,3196.868473408636,31.015917,88.984083
33,SET,-0.3,4609.568375428712,28.903401,91.096599
34,SET,-0.5531482050514455,5000,50.298303,69.701697
35,SET,-0.5906827138124988,5000,98.200371,21.799629
36,SET,-0.3,2616.9191190263878,80.543982,39.456018
37,SET,-0.31403029428316653,5000,85.245125,34.754875
38,SET,-0.49187993450504697,5000,81.227487,38.772513
39,SET,-0.9226129282201848,5000,121.882673,-1.882673
