iter,action,pulse_v,pulse_us,G_uS,error_uS
0,init,0.0,0,49.761581,70.238419
1,PROBE,-0.3,200,50.027424,69.972576
2,SET,-1.7999999999999998,5000,52.687224,67.312776
3,SET,-1.7999999999999998,5000,49.990312,70.009688
4,SET,-1.7999999999999998,5000,48.506512,71.493488
5,SET,-1.7999999999999998,5000,47.629825,72.370175
6,SET,-1.7999999999999998,5000,46.646702,73.353298
7,SET,-1.7999999999999998,5000,46.787209,73.212791
8,SET,-1.7999999999999998,5000,46.983038,73.016962
9,SET,-1.7999999999999998,5000,57.518980,62.481020
10,SET,-1.7999999999999998,5000,66.328521,53.671479
11,SET,-1.7999999999999998,5000,55.411009,64.588991
12,SET,-1.7999999999999998,5000,47.424597,72.575403
13,SET,-1.7999999999999998,5000,45.790956,74.209044
14,SET,-1.7999999999999998,5000,46.893835,73.106165
15,SET,-1.7999999999999998,5000,129.755806,-9.755806
16,RESET,0.3,1135.0591113911871,38.517353,81.482647
17,SET,-0.3,1831.54214036234,36.277792,83.722208
18,SET,-0.3,3663.08428072468,35.938172,84.061828
19,SET,-0.4395701136869616,5000,35.374316,84.625684
20,SET,-0.876423466475155,5000,38.061382,81.938618
21,SET,-1.5531198184480248,5000,71.114896,48.885104
22,SET,-0.6000535110532526,5000,66.070487,53.929513
23,SET,-1.0974376168022713,5000,78.830819,41.169181
