iter,action,pulse_v,pulse_us,G_uS,error_uS
0,init,0.0,0,20.006125,99.993875
1,PROBE,-0.3,200,19.246121,100.753879
2,SET,-1.5908440095308813,5000,72.899758,47.100242
3,SET,-0.3889703964517757,5000,67.054768,52.945232
4,SET,-0.7532783188167426,5000,123.235865,-3.235865
5,RESET,0.3,418.7899487048341,23.739736,96.260264
6,SET,-0.3,784.8155051701144,27.901929,92.098071
7,SET,-0.3,1439.5185304765791,25.002094,94.997906
8,SET,-0.3,2879.0370609531587,24.755978,95.244022
9,SET,-0.34548444731437905,5000,26.124936,93.875064
10,SET,-0.6699482687253562,5000,38.595189,81.404811
11,SET,-0.8960828598713765,5000,59.424621,60.575379
12,SET,-0.7558853881415947,5000,59.632931,60.367069
13,SET,-1.49363029994184,5000,138.826182,-18.826182
14,RESET,0.3,2061.603442791317,31.377833,88.622167
15,SET,-0.3,2893.7548025696633,28.384698,91.615302
16,SET,-0.3472505763083596,5000,28.264211,91.735789
17,SET,-0.6943575148905706,5000,29.628222,90.371778
18,SET,-1.322551460024714,5000,82.299679,37.700321
19,SET,-0.30914203286155223,5000,79.309366,40.690634
20,SET,-0.6169025357630531,5000,96.270218,23.729782
21,SET,-0.3874384291099433,5000,91.922576,28.077424
22,SET,-0.7414158165712603,5000,91.900598,28.099402
23,SET,-1.4811270560650696,5000,216.853178,-96.853178
24,RESET,0.4448108999793251,5000,25.871762,94.128238
25,SET,-0.3,3672.531047081136,25.462886,94.537114
26,SET,-0.4407037256497363,5000,25.929363,94.070637
27,SET,-0.8707466105821227,5000,44.321930,75.678070
28,SET,-0.8937843695617905,5000,77.230078,42.769922
29,SET,-0.4400982614261411,5000,71.587356,48.412644
L1,relax,0.0,0,69.846694,50.153306
L1,SET,-0.48059872847639934,5000,70.899715,49.100285
L1,LOCK,-0.6,200,83.738990,36.261010
hold,relax,0.0,0,90.669077,29.330923
