iter,action,pulse_v,pulse_us,G_uS,error_uS
0,init,0.0,0,476.711727,-356.711727
1,PROBE,0.3,200,475.585297,-355.585297
2,RESET,1.7999999999999998,5000,482.085089,-362.085089
3,RESET,1.7999999999999998,5000,481.140249,-361.140249
4,RESET,1.7999999999999998,5000,483.823230,-363.823230
5,RESET,1.7999999999999998,5000,478.472472,-358.472472
6,RESET,1.7999999999999998,5000,479.465642,-359.465642
7,RESET,1.7999999999999998,5000,478.029801,-358.029801
8,RESET,1.7999999999999998,5000,479.585741,-359.585741
9,RESET,1.7999999999999998,5000,483.093024,-363.093024
10,RESET,1.7999999999999998,5000,478.654736,-358.654736
11,RESET,1.7999999999999998,5000,479.392831,-359.392831
12,RESET,1.7999999999999998,5000,483.750345,-363.750345
13,RESET,1.7999999999999998,5000,491.426850,-371.426850
14,RESET,1.7999999999999998,5000,490.062530,-370.062530
15,RESET,1.7999999999999998,5000,485.567076,-365.567076
16,RESET,1.7999999999999998,5000,481.899330,-361.899330
17,RESET,1.7999999999999998,5000,476.727681,-356.727681
18,RESET,1.7999999999999998,5000,471.735505,-351.735505
19,RESET,1.7999999999999998,5000,473.072703,-353.072703
20,RESET,1.7999999999999998,5000,479.119551,-359.119551
21,RESET,1.7999999999999998,5000,476.552241,-356.552241
22,RESET,1.7999999999999998,5000,469.732033,-349.732033
23,RESET,1.7999999999999998,5000,465.922336,-345.922336
24,RESET,1.7999999999999998,5000,473.120994,-353.120994
25,RESET,1.7999999999999998,5000,472.168222,-352.168222
26,RESET,1.7999999999999998,5000,472.237977,-352.237977
27,RESET,1.7999999999999998,5000,468.229114,-348.229114
28,RESET,1.7999999999999998,5000,472.725705,-352.725705
29,RESET,1.7999999999999998,5000,474.205268,-354.205268
30,RESET,1.7999999999999998,5000,479.856719,-359.856719
31,RESET,1.7999999999999998,5000,481.664372,-361.664372
32,RESET,1.7999999999999998,5000,480.503288,-360.503288
33,RESET,1.7999999999999998,5000,482.762437,-362.762437
34,RESET,1.7999999999999998,5000,474.203633,-354.203633
35,RESET,1.7999999999999998,5000,471.262553,-351.262553
36,RESET,1.7999999999999998,5000,472.606531,-352.606531
37,RESET,1.7999999999999998,5000,466.568659,-346.568659
38,RESET,1.7999999999999998,5000,477.112518,-357.112518
39,RESET,1.7999999999999998,5000,474.272299,-354.272299
40,RESET,1.7999999999999998,5000,468.470468,-348.470468
41,RESET,1.7999999999999998,5000,470.175919,-350.175919
42,RESET,1.7999999999999998,5000,473.868739,-353.868739
43,RESET,1.7999999999999998,5000,477.802114,-357.802114
44,RESET,1.7999999999999998,5000,481.617293,-361.617293
45,RESET,1.7999999999999998,5000,476.719429,-356.719429
46,RESET,1.7999999999999998,5000,477.894934,-357.894934
47,RESET,1.7999999999999998,5000,475.166042,-355.166042
48,RESET,1.7999999999999998,5000,478.326862,-358.326862
